name,finding_id
Winter and early spring,rec2Ab2MS328Qa8k6
Kaposi sarcoma,recKzr3wrlYsMWIhz
Aggressive B-cell non-Hodgkin lymphoma,rect9wSxoIfkmergF
Cervical cancer,recvejMMG57bDTI9k
Reported worsening mental status,recTFZM7PZIV6QhBD
Reported recent neurosurgery,recjNuZXTLDAsjldI
Frequent burping,recVck81uGEh72gGX
Living in crowded conditions,recAKjGtGxCPj8OSs
Living without a reliable supply of clean water,recHoYxUyM6AOU9Zj
Living in a developing country,reco5K5oiHONYiXhN
Living with someone who has an H. pylori infection,recLc555Qn8ojD7kj
"Epstein-Barr virus

",recvKbBdQociYTVlL
Decreased red blood cells,recu1T7mNMeiC1zyp
Poor judgement,recZOjtaREqfb15j7
Worsening of handwriting or small hand movement,recMKXOQFPq0TR9JU
Antibody against HEV or HEV RNA,recxFRhNVpRDgwJvG
Use of diuretics,recbfgq5cXbWZIAbN
Recent paracentesis,receKITe1IKK8ivOn
BRCA1 or BRCA2 mutations,recU0UQGzzx4YzgTO
"Increased risk of  pancreatic cancer, prostate cancer, and melanoma",recpJ1cq1LjPe2gc5
Age < 50,recyfPCM2GCftkRuZ
Bronze or grey skin color,recaPQOv0rYQj7cPe
"Lacy red vessels or tiny red spots, particularly on the lips, face, fingertips, tongue and inside surfaces of the mouth",recMetXAB9Px78lZm
Arteriovenous malformations,recn00HPY2DeP6heV
Fungal infection,recfrwSjTcYGRRlIw
Increased sensitivity to the effects of alcohol or pain in your lymph nodes after drinking alcohol,recXuSXLlDGY7l2Vc
Age > 55,recWZniOgYqYYfq5Q
Family history of lymphoma,reciAb8g2kXt9XZaB
Breathing machine,reclsjltNXo1G8Ht8
Functional debilitation,recoDxfUvJppZWQSV
Stumbling and clumsiness,rec1ljR3oZFcbCEP4
"Bluish tint to the skin, lips, or fingernails",recbnAC8Rcc2Qinjb
Sepsis,recX7p8DjHz7i4giF
Addison's disease,recGjkt5P6GuuKwox
Burns over a large part of the body,recg4ghxZrIEDjCxr
"Pounding in the chest, neck, or ears",recRXABC507ALGj2z
Graves' disease,rec8zUGZONKRotT25
Muscle twitches,recjzdZ7KAZ9w55nE
Primary aldosteronism,recXE1AUpaxwwbiYZ
Syndrome of inappropriate anti-diuretic hormone (SIADH),recV8XMiTA53pywng
Reported puffy-looking face,recCqhr6z5YXWlrsF
Reported thinned or partly missing eyebrows,recxQHRfIvl7GqXDo
 Hashimoto's disease,recgTYmlkQp7pzRvA
Trouble focusing,reckiPzA46xhNROMh
Reported generalized weakness,recYLzaZfdB3q92r9
"Weakness is diffuse, involving both proximal and distal muscles, symmetric, flaccid, and generally spares cranial nerves",rec3rBqKLOyHLUWto
Causes of weakness not related to the underlying critical illness,recoCgoNEaDGA3KxQ
Chemokine-induced autophagy of muscle,recmB8A82NaVSuUva
Muscle membrane inexcitability,recUrYmHhlBXRYh0r
 Acquisition of channelopathies,receFKHfPaoJRHmuf
Direct toxic effects of ICU,rec1fcmvH15eLr8zm
Chronic pain,recG3F2l5t4GbmjrJ
Prothrombotic conditions,recKl0vNjeVJZFBEa
Ventriculomegaly,reckqodnPADMrpnTD
Exposure to dust,recdDMZhYbTD1QInp
Reported bicuspid aortic valve,rectqS9EeaFDq6NdO
Decreased lung compliance,recFX3jedOHb6VgmK
Increased plateau pressure,recvfyOcKfKPCQ62C
Bilateral lung infiltrate,recXvLxLARBbjNw2j
Erythematous nasal mucosa,recCEaHinUa8kTJcM
Reported low mood,recrLG9iHNfnr2yQ3
Substance use disorder,recfFaBm7xnfyRjpE
Positive syphilis serology,recgbl0AFkoFN0mba
"An enlarged tongue, which sometimes looks rippled around its edge",recCSin53IUHhnsRb
Purplish patches around the eyes,recnW8VObIORfc5dS
Plasma cell dyscrasia,recjcusULTsdYjBjX
Demonstration of amyloid in tissue,recQhFGiftI9PLeBI
Raise their arms over their head or stick their arms straight out to the side,rec6ro3pYpBy2yhgL
"Stiffen their legs or ""tuck them into the belly,"" as if having stomach pain",recwzX27fFS3hxdMj
Suddenly bend at the waist,rec4Bs5kvhDoMKd87
Drop or bob their heads briefly,recYqJ3tQt0gieIZh
Roll their eyes back suddenly with subtle head nodding,recRg8A1tbUCptvT5
"Lose their balance while sitting up, with their arms in the air",recAo8h7sGMGP06gy
The seizures happen most often when the child first wakes up,recnPcBodTtpxsYX1
Brain malformations,recQRGE57dlktQq7y
Vitamin B6 deficiency,recEytFAjJqwzz8wX
"Spreading through body fluids, especially saliva",recmtm8te7kF1gfCy
Presence of an artificial (prosthetic) heart valve or other valve repair material,recxzr9rzYIPh2DWJ
Presence of a cardiac pacemaker lead,recAJscHfhCp2V75S
Infective endocarditis,reciLFEWZ2EaYggLJ
Mitral valve prolapse,recqu9g3ghS3Slabq
Reported shortness of breath,recw1m9WexFwfM7eW
Poor physical health,rec3J3KdsUWsvVGgD
Posttraumatic stress disorder,reczyK7Zmmn1dU480
"Sudden weakness or numbness of the arm or leg, usually on one side",rec94zJSQNNA2EsE6
Reported use of blood thinners ,rec1PfR3ShJBppTym
Aneurysm,rechkOZwqCWVvpWUW
Amyloid angiopathy,recsnTHshvOgUMzzN
Prolonged ICU admission,recv7LY8ZhRIKSp7M
Have a central venous catheter,recgYAZduvvRH07M1
Total parenteral nutrition,recDaIpvuEkKgMlAc
Hemodialysis,recoEUUjQDeeqycYF
Fungemia,recRzCoSarQqaW3mC
Brittle nails,recZDmucBAcCxQdrO
"Cravings for non-nutritive substances, such as ice, dirt or starch",recZnMo5t2dUmsm5Q
Lack of iron in diet,recHih2wjm3jK9s0i
Inability to absorb iron,recWahXH0gujze5xe
Infants,recdkVUpOAaHAM6OX
Frequent blood donors,recwGTnsV3a76hmUa
Knee tenderness,reczc3JrpFHL6yJJY
Grating sensation in the joint,recErc3kde6S6QWQ1
Bone spurs,recx90JQpDuRgBL6Q
Loss of flexibility,recU6omjgIdYgwv7r
Bone deformities,recVdwKubu9ce1dbm
Pseudohypertrophy,recgQrB8pEozT8raR
Muscle hypertrophy,recxZGmkLQ1qcJYQR
Respiratory muscle problems,recHbZBfopy4uFCa9
Low back discomfort,reccGjZrmRGSx90Up
Weak shoulder muscle,recNkWVTbCFGqTU3U
Acute liver faliure,rec2JXWSXDIlLaQD0
Orthotopic transplantation,recySNnZcMAbv5lL3
End-stage liver dysfunction,recEhhhGpvtYT1LfZ
Craniosynostosis,recW1CPT3jE0SkAqD
Long fingers and lax joints,recBI1FvxJprMShvR
Club foot,rec1oejlYstTiKogp
Patent ductus arteriosus,rec8ugIz8hPRTYzBA
Atrial septal defect ,recmmuPVv9Y9K50Sg
Translucency of the skin with velvety texture,recXnzXleljjAW0tp
Arnold–Chiari malformation,recw9wYH81U3WfVQk
Criss-crossed pulmonary arteries,recdSzY3vlWL6Dmgq
"Pain that is dull or achy, contained to the low back",recSVjY4K92dHfyNT
"Stinging, burning pain that moves from the low back to the backs of the thighs, sometimes into the lower legs or feet; can include numbness or tingling (sciatica)",recRjtcEROdQXMZbN
"Muscle spasms and tightness in the low back, pelvis, and hips",recVj3nOZ30tGlux8
Pain that worsens after prolonged sitting or standing,recD46CLkFHyC8uF0
"Difficulty standing up straight, walking, or going from standing to sitting",reccA3u2LyeqdkMRH
Mechanical pain,recjrvn7JHli6VWEa
Radicular pain,recKMLok8BrA5vtEE
Muscle or ligament strain,recrsVqgg7e9lbno6
Bulging or ruptured disks,recyBUmjBXNlYxDGy
Lower face paralysis,recGbVMgKpwM3u2td
Upper face paralysis,recRXsnfOCtdCTx5w
Superficial femoral artery trauma,recujOCKVQGAXYqJM
Stab wound,recawVLmkrTOZ4jHQ
Blunt trauma,recGr2tUbqAgCLSo9
Increased QRS duration,recmwZpj3BSrOVEXe
Ventricular arrhythmia,recGeCEA71enQeOSk
Reported a lump beneath the skin,recykKD60XRO6nyFQ
Diverticular disease,recU6e2i362A3WP4h
Anal fissures,rec95q0ZL0zV27mwL
Drainage through the skin from lymph nodes in the groin,recbsWfOblFlzqo6S
Painful bowel movements (tenesmus),recrQ6AxHspuv3bMv
Small painless sore on the male genitals or in the female genital tract,recaTCvBTM1kobNvk
Swelling and redness of the skin in the groin area,recDvfvS2MPJR5P0j
Swelling of the labia ,recU1W5FJOUZv4Lcg
Sexually transmitted disease (STD),rec5h5PGG8KEF9YQ8
"Increased risk of cancer such as colon, rectal, stomach, small intestine, liver, gallbladder ducts, upper urinary tract, brain, skin, prostate. endometrial and ovarian cancer",recFEGrZECyooXVjP
"Mutations in genes, MLH1, MSH2, MSH6, PMS2 or EPCAM",recuxsOV0CxZh0rON
"Feelings of sadness, tearfulness, emptiness or hopelessness",recBgkXBj6JDKqLIF
"Feelings of worthlessness or guilt, fixating on past failures or self-blame",reckt1M9iGET9mcBS
"Unexplained physical problems, such as back pain or headaches",recsBp6CgAlQxXqPf
Feeling hot and shivery,recEVAt9fHj1Xvzku
Reported muscle pains,recWNPueqdw6DJkVI
Exposure to Anopheles Mosquitoes,recLHLyUGimCv5JPN
"Caused by Plasmodium falciparum, Plasmodium vivax, Plasmodium ovale, Plasmodium malariae and Plasmodium knowlesi",recFDAiwkxUORkyLe
Blood transfusions,rec5Lv2R7sDJYkfBZ
Decrease in hair growth on the face and body,recvfCvgkloLuknWd
Decrease in muscle mass,recJ2GpcAuoAlfXCB
Decreased energy,recAy00g6ggmfPWeS
Female genitals,recQban32wDqtr9Z9
Genitals that are neither clearly male nor clearly female (ambiguous genitals),recb85IkFW9PgEP3v
Underdeveloped male genitals,recA4AT2UMm4DMHD8
Klinefelter syndrome,rec15sTNEvArHvdx5
Mumps orchitis,rec1TA6ZpoxsEkjPp
Hemochromatosis,rectGFhOO4LQ0EVrX
Kallmann's syndrome,recqenqgQxgcSL1pn
Tall stature,recg7MEi5a6Hr0qib
Disproportionately long arms,rec9SzjC4I9Q903Ok
Pectus excavatum,rec9EqawnbOyhqmT2
"High, arched palate",rec5pfY0zb7vg53td
Heart murmur,recEm1EOYG7kQWsbo
Extreme nearsightedness,rec6J7wHA0XeZkS7V
Flat feet,recYu5s5Oel76yy9t
Slowed metabolism,reci6aTO4iooKAmMM
Loss of breast fullness,recQtcB7JprzcNToX
Oophorectomy,rec2jpjTmWSDTeLMD
Primary ovarian insufficiency,reci1g9jW4uADGv2W
Opioid use disorder (OUD),recilScSPB7MslRRo
Medication-assisted treatment for pain management,recf6oCs8ROsCzlcK
Reduce or quit their use of heroin or other opiates,rec29XDjnFC5SpHOk
Epigastric abdominal tenderness,recUG8vQDpNTRq6ZX
Hearing loss,rec9liRuwIGWfwcyL
Foot drop,recjUrGJwsiZZsboF
Bile acid not being properly absorbed and irritating the lining of the colon,recvQNCZltCmx436H
Quadriceps atrophy,recVNx8cf2zF27ukh
Winging of the scapula,recdpaBB4QRynGhi7
Lordosis,recvoS3OpwTANgBXn
Shortening of the repeated DNA elements within the 4q35 region of chromosome 4,reclFg3BuSyaX4GrE
Kidney infections (pyelonephritis),recyiUvWLnf5O2afe
Strenuous exercise,rechd6tPOPSz12lIi
Shortness of breath with exertion,rechbSsLmwkm0Rxbu
Unpleasant awareness of heartbeat,reccEdvIh9eLMYnpk
Obstruction of extrahepatic portal vein,recNofvvavN8j9Vct
Rheumatic heart disease,recupxmDC7iaP6evq
Female predominance,recR7whcDXK3fTPcE
Support structures of the mitral valve break (rupture),recro8Csj2a5dJQWS
String of beads sign,recFjOgk1k9nL0nCb
Increased blood pressure,recR9xXhidiTyRXGl
Reported current pregnancy,reccsS5Fuqy0zKyeR
Calcium deposits,recC1Dfiw5GzxfzYK
Injuries in various stages of healing,recFxBYKp0uLN1isu
Reported injury during pregnancy,rec4qtt52pycy2pci
Untreated Streptococcal infection,recb9DzJgNz5cECzz
Reported fear of partner,recwUqn3PD8jgdJXO
Reported low self-esteem,reccvws50qY1gNacU
Reported eating disorder,rec1H75GKYjN3iRm2
Mobility problems,rec2BCc6RIAOoqPLN
Autoimmune inflammation leaves scarring of the myelin sheath (sclerosis),recJNO57djhDGG5lg
MRSA colonization,recVpVnmGyrEtf6n5
Purplish skin discoloration,recvRIp1p1uPBLC4p
Hypersensitive skin,recrnAVi7B2LTKtnv
Reported skin puncture or injury,recuR80cZ42Dv2xxP
Skin warmth,rechKOzfvGOcqds6Z
Hemorrhagic bullae,recINeMya0wbxfxdX
Sharp pain,recxnBP9TcX8B6vBc
Reported blood in urine,rec5ip5ftwvCG6jjc
Renal stones,rec6oOCWI8Jw0BNDt
Hydroureter,recde09awLqgQEeTt
Nerve compression,recyGnfMws0mqgFWx
Inadequate blood supply,recMNHTS5GlNQmqLo
Long-term exposure to benzene,recsxrglHDpbjzTwT
Familial MDS/AML,recvLUiw82TIgndWR
Fanconi anemia in family,recFvhkL2Ce8XLYcj
Familial aplastic anemia (SRP72),recGowUnyIUb1O7UX
Diamond Blackfan anemia in family,rec1ixAMUduKOxXHT
Congenital neutropenia,rec2MwIbBAOL6RONK
"Familial platelet disorder

",recXYnm0G1wUvPuhn
"Myeloid neoplasms with germline predisposition (ATG2B, GSKIP)",recDmSq3uWaqFrTrn
First trimester of pregnancy ,rec32dpVw3CXC2b9H
Reported multiple pregnancy,recfFow6zVT8tRa0k
Reported mild or severe nausea and vomiting in previous pregnancy,reczQJqErxGvI0Kjb
Severe nausea and vomiting of pregnancy in mother or sister,recokuYTKR2VBhX5u
Reported motion sickness,reclFMuKO8rAnfcRI
Phlegm or blood in the saliva,rec1KYzxdoCm2X47Z
Thyroglossal duct cyst,recqDorkTFwAkhsqh
Lipomas,recdA8UGFUbg24SQo
A blockage in the salivary duct,recmH4HRshxCQwLZ0
Neck pain radiating pain into the arm and upper back,recKaIWncGWfh10rP
Decreased ability to move the head,recnoNKGKNTvqU8Ti
Worn joints,recuN4oUm3GjsFIWp
Muscle strains,recxEfo3o90YtW79A
Changes in the color of the skin,reccNajv2L63eJ9is
"Breaks in the skin that allow bacteria to enter
",recQCvKt7mtGRPdht
Family or personal history of kidney stones,rec8H2FrtPil8VOum
High-protein diet,recCxhfM8Mi6hERZo
High-sodium diet,recg1RCyU4Dy6tYBr
Coughing up phlegm or mucus,recgD2mgSt2pcPpsU
Reported asbestos exposure,recikKMe5HX7UAz8p
Mallory-Weiss tear,rectnQvh7wW0rO8V4
Erosive gastritis/duodenitis,recWG8apb7QylCmVn
Oesophagitis/oesophageal ulcer,rec98O4qJoQAhZc8e
Angiodysplasia,rec1AmSsHCMjKlKx0
Red palms,recBd4Mv0oixnJ31L
Insulin resistance,recCz4kdzDW8Lm6qj
Metabolic syndrome,recN1EvThKhFAl2Sv
Hypogonadism,rechEz3frWgkBs700
Growth hormone deficiency and growth failure in children,recMcdtcNIA9sxKbq
Diabetes inspidus,receIAj7DKFvxkFuJ
"Breathing support administered through a face mask, nasal mask, or helmet",recIji1lo0NTXIvRj
Mask under positive pressure,recJ4WyJv1FJTOwkq
COVID-19 infection,recBdFcFAzb0m1BcS
Acute hypercapnic respiratory failure ,reczlCPgQAT9NOwzB
Obesity hypoventilation syndrome,recDJ5oUF46KBRcYk
Acute cardiogenic pulmonary edema,recza70vvO8lSE5Z2
Can be considered for chronic/home use,recbAkH1GGrEgtSFu
Stretch marks,rectrmE2JxkS7PCFS
Increased body Mass Index (> 30 kg/m**2),reclKf94nci64MfaK
Increased waist circumference (> 102 cm in men and > 88 cm in women),recp0xFuiCqL8QbAV
Diet high in simple carbohydrates,recONesYL5GlMcc9m
Frequency of eating,recYddAuMgqtmeAhV
Stopped breathing during sleep and awakenings accompanied by gasping or choking,recDhiwCvUOLJP1ix
Awakening with a dry mouth or sore throat,rec9oNHhIsnQb31yy
Narrowed airway,recZhDt8ys35BoW4G
Family history of sleep apnea,receFJAu5IDMCve58
Strong desire for opioids and inability to control or reduce use,recUMoI77MbU4aWW9
Tolerance to opioid effects,recsY9fglxRPA3RZp
Opioids used in larger amounts than intended,rec8rdTEod70tFeoV
Withdrawal symptoms when stopping or reducing opioid use,recoKHu8QvlXk89JL
Lip or mouth sore that doesn't heal,recf8tcH5Cecf4oOq
White or reddish patch inside the mouth,rec5IAjtkFd6mInbY
Loose teeth,rec9kHyjyufcEHvyL
Lump inside mouth,recDLQ1Ut1kg9ROxg
Excessive sun exposure,rec0GtKWBQOr2LXOV
"Reported lump back in the mouth, throat or neck",recEG55PUOUUJWrYV
Reported white patch on the tongue or in the mouth that doesn't go away,rec2xajiJO2zEmkp2
Blunting of the costophrenic angle,rect4GRDFXz5UiNqP
Hypoechoic thoracic collection,rec6CwERQbK0WdOG0
Findings of Pneumocystis pneumonia,recATrzbf9nmRndYN
Interstitial infiltrates,recR65Dtz9SMRSCOe
Clinical impression of idiopathic pulmonary fibrosis,recDAfojzAB2rMsKY
Reported itchy eyes,recQi0pmB1RXBp1aZ
Reported itchy nose,recQD8FEu1RJRW4Po
Genital odor,recQyfV6o4jUCnxYA
Blood loss,recDtpWzqeh5tMwr3
Myocarditis,recHNHu0nv4hjJHQj
Atlantoaxial instability,recod6YsiUer0QJdT
Spinal cord compression,recZAdGTgyENRGKH3
Myelopathy,recduHJ2zgLZk55kV
Respiratory dysfunction,recUIkEF1nhYrPgJo
Down's syndrome,recXRahxaJo4KIeaL
Morquio's syndrome,recsR7nLDayfwnQQP
Loss of height,recBLBbMpPfLme6Dq
A stooped posture,recdiuF27ye1UlEv0
A bone that breaks much more easily than expected,recRV3qjqLaHjh8q9
Family history osteoporosis,recKkJSuw5mg4kKfd
Small body frame size,rec5JDSTlr1kXjpYF
Gastrointestinal surgery,recNW9jAx5Xv2Z6Bp
Reported long-term exposure to insecticides,recrc6SiXc9BGa1ae
Blunt cardiac injury,rec3tu6yVKCUbnEJs
Drinking while lying on the back,recwfMYnubtcCqbfI
A sudden increase in air pressure,recY4qdJ7rikhRoFK
Listlessness,recXUl45lYsMGIO9e
Blood clots,recz2NEFiZyDAvxdb
Decreased urination,rec1r1GkA3BtYZkVw
Tight or enlarged abdomen,recIlpBoP8xGUevmu
Ovarian tenderness,rec36NH6XGbwa78oS
Increased human chorionic gonadotropin,reckzQyte51DAMNh3
Large number of follicles,recQS0l9WExTLgQpp
Decreased body weight,recm8rPLXEi7NbAVK
High or steeply increasing level of estradiol (estrogen) before an HCG trigger shot,rec44pBJhaoLFQoBU
Previous episodes of ovarian hyperstimulation syndrome,reci9tnoqwBrr2yFt
Sudden urge to urinate that's difficult to control,recDU37jiwq5vWfPt
Involuntary bladder contractions,reco0HFVSNz6UxjQo
Bladder stones,recSbqPqxt1tZuhJV
Excess consumption of caffeine ,recP0t4KXp33Wth8M
Incomplete bladder emptying,recsfVpZZyBhPVqN1
Declining cognitive function due to aging,rech9keThaURYBRDY
Epidural hematoma,reca5JPc8WDFNK1h7
Findings of pyelonephritis,recjGeQ4witKM1XrL
Findings of small bowel obstruction,recvgKvIH4ABg0ePR
Reported preterm birth,recaQy13X0OhHIjg4
Shooting pain that travels along or across the body,recvV1mz8qSGHIUf8
Fragile bone,recia6GitV4gk2a3C
Enlarged or misshapen bones,recYgiRpsRpKcMvnZ
Pseudocysts,recWxpjKOb9O6e7xw
Reported feeling faint,recilGlmc6z0RcSkr
Trembling,recfSavkXvNJwtgZB
Shaky limbs,recCWq0KKO61Tz6z0
Reported A choking sensation,recduxWo1YoB4ENog
Reported a need to go to the toilet,recU8ety0DIOTvTNq
Reported a feeling of dread or a fear of dying,recRZ3zRuMtTzfzHR
Reported a churning stomach,reckOsafoNPDmpBCJ
Feeling like you're not connected to your body,rec9zTp8STZrjdPAp
Reported tingling in the fingers,rec5Gj5JNIQjbJcKd
Reported frothy urine,recDnHGOLnGv9GNST
Reported puffy eyelids,recojqDhNUXXCTJKs
Reported breast pain,recwpl6AaPzSuj2Ax
Reported use of hormone replacement therapy,receoYaG0sEWyVMlQ
Reported ovarian cancer,recGdwAFCCxavd96w
Reported late menopause,recS0Rv6zSfqH9DXg
Reported early menarche,rec7Ump2CHDv7wExt
Reported late first pregnancy,recXhUR6RYzSDlyvb
Needle marks,receGWPbTEOwc0r4o
Clammy skin,recCYDD3LFiaxiTk6
 Intravenous administration of nutrition,recN6a7IvQc2CLS0H
"May include protein, carbohydrate, fat, minerals, electrolytes, vitamins",rec0MMiMPWvTbDdeG
Parenteral nutrition bypasses the normal digestion in the gastrointestinal (GI) tract,recTw2Ua7G8i8B91S
Short bowel syndrome,recFCFQZUM7vJHXRo
Critically ill patients,recpeyppRImufWgGe
Stiffness of the limbs and trunk,recQc8ZzRRJmatnIw
Restless legs,recK4sfWdSxZjX5s9
Family history of hair loss,recTiml4De5Sm2fOt
Anabolic steroids use,recChLYBOQpoRNCP6
Nutrition disorder,recHX723HejCamqsL
Discomfort,rec18HGaWVPYCtoq2
Reported arm swelling,recPA2heJmm99DYu1
Hair loss on your legs and feet,rec585yD5CGEIzemz
"Brittle, slow-growing toenails.",recZQdv5kTONHq8RM
"Ulcers (open sores) on feet and legs, which do not heal",recF2i72oTYVWczNq
"Changing skin colour on the legs, such as turning pale or blue",recpcuUEacDNeXDlV
Shiny skin,recX8aag0jtx56WRo
Shrinking of muscles in the legs ,recCfGwS68241MboV
Reported use of corticosteroids,recEqNm12pFw5pMWQ
Reported use of antihypertensive medications,recOZPn4n7bvopW2V
Panic attack-type symptoms,recNKHR3HCPPxC4Dh
Family history of pheochromocytoma or paraganglioma ,recfnyKLUuorysUrf
Gluteal cleft dimple,reciDkoI9LPeYDUa2
Large painful mass (inflammation or abscess),rec5YMkYyhWLXp36z
"Clear, cloudy or bloody fluid drainage from affected area",recGRDVEX1GphwRbK
"If infected, the area becomes red and tender and the drainage (pus) smells foul",recDDgBJaC24nOhPH
"If infected, may have fever, nausea or feel ill",recOF3LzAgnzi9wLZ
Friction and pressure,recldUqmBncvDVN9i
Occupation requiring prolonged sitting,recQruFKq4hZMFD0Y
Excess body hair,recye91YuxrlX3A05
Stiff or coarse hair,recffhatnY48Xztzu
Aplastic anemia,recIDa1EjRMsX4G5Q
Platelet dysfunction,recyOwPuy0N6qStee
Feeling of chest heaviness or tightness,reclXDaAC8ezSaejE
Difficulty getting pregnant,recK7XU8ihfSpRQXk
Hormone imbalance,rec9UBDGG3v5dZDsW
Increased levels of luteinising hormone (LH) ,recWRjxhKLa7n3Eb9
Family history of PCOS,recYQFGgFDJuDQpdX
Reported migraine,recQVcSQCzGC4E7fp
Lung mass,recaEFKXYc3N3hvIv
Reported radon exposure,recFizMtJbdGSNnYe
Red skin,recIKAAlgy9s9ecTP
Gout,rec7JDFyBf4pUVhMl
Narrowing of the arteries supplying blood to the kidneys,recKjFYTbfi70EjQc
Appendicitis,recfEqKGAYVRsLWfO
Discoloured or smelly vaginal discharge,recPUROXEzxvQYNxP
Continuous and heavy bleeding that soaks 2 or more maxi-size pads in an hour for 2 hours in a row,rec9ETiWzOvMD54Eb
Reported pain just below the ribs,rec4GIDjLllKLieFi
Placenta not developing properly due to a problem with the blood vessels supplying it,rec7BtNBYRHfhe4Fh
Pre-existing hypertension,recZ3dIm2OAp1SqWT
Family history of preeclampsia,recOEFsaSAgZBpp0x
Ejaculation that routinely occurs with little sexual stimulation and with little control,recGy2mMxRGNgsNSL
Decreased sexual pleasure because of poor control over ejaculation,recYeB8kY7f1oszNY
"Feelings of guilt, embarrassment or frustration",rec60lXdZwNeXSDcr
Negative sexual experiences in childhood,recZZU7uuAh7j4eYB
Religious beliefs,recxUnRSjdUBkJ3C8
Reported problems within the relationship,recPNcgRRtsz0HM21
Family history of hirsutism,recfSVc5lt1Z15mrr
Middle Eastern Countires,recgZiW6HjjnXd3n2
